total_sqft_cleaned,bath,bhk,availability_encoded,balcony,price_per_sqft,location_reduced,price
1190.0,2.0,2.0,1,2.0,4621.848739495798,other,55.0
1691.0,3.0,3.0,1,2.0,7037.25606150207,Sarjapur  Road,119.0
3675.0,4.0,4.0,0,3.0,9986.394557823129,other,367.0
1305.0,3.0,3.0,1,2.0,7314.176245210728,other,95.45
2337.0,4.0,3.0,0,3.0,12494.651262302097,other,292.0
1200.0,2.0,2.0,1,2.0,12500.0,other,150.0
1206.0,2.0,2.0,0,1.0,17993.366500829186,other,217.0
1350.0,4.0,5.0,1,1.0,9629.62962962963,other,130.0
1140.0,2.0,2.0,1,1.0,4443.859649122807,other,50.66
1250.0,2.0,2.0,1,2.0,5200.0,other,65.0
600.0,2.0,3.0,1,1.0,10000.0,other,60.0
1225.0,2.0,2.0,0,2.0,3918.3673469387754,other,48.0
800.0,2.0,2.0,1,2.0,3500.0,other,28.0
1020.0,2.0,2.0,1,1.0,5686.274509803921,other,58.0
2100.0,2.0,4.0,1,1.0,2380.9523809523807,TC Palaya,50.0
1350.0,2.0,2.0,1,1.0,5925.925925925926,other,80.0
925.0,2.0,2.0,1,1.0,4324.324324324324,other,40.0
1800.0,3.0,4.0,1,1.0,12222.222222222223,other,220.0
2000.0,3.0,3.0,1,1.0,5000.0,other,100.0
1510.0,2.0,3.0,1,1.0,4966.887417218543,other,75.0
5800.0,7.0,5.0,1,2.0,20689.655172413793,Kasavanhalli,1200.0
1614.0,3.0,3.0,1,1.0,6815.365551425031,other,110.0
682.0,2.0,3.0,1,1.0,19061.58357771261,Yeshwanthpur,130.0
1200.0,2.0,2.0,1,0.0,7916.666666666667,other,95.0
900.0,2.0,2.0,1,0.0,6111.111111111111,TC Palaya,55.0
1632.0,3.0,4.0,1,0.0,8884.803921568628,other,145.0
1041.0,2.0,2.0,1,2.0,6292.026897214217,other,65.5
5080.0,7.0,6.0,1,2.0,8858.267716535433,7th Phase JP Nagar,450.0
3012.0,6.0,4.0,0,2.0,8300.132802124834,other,250.0
1530.0,3.0,3.0,1,2.0,4869.281045751634,Marathahalli,74.5
1450.0,2.0,3.0,1,2.0,9310.344827586207,other,135.0
1200.0,2.0,2.0,1,2.0,6250.0,Bannerghatta Road,75.0
1200.0,4.0,4.0,1,2.0,10833.333333333334,other,130.0
1508.0,2.0,3.0,1,1.0,7294.429708222811,other,110.0
600.0,7.0,7.0,1,3.0,17666.666666666668,other,106.0
1188.0,2.0,2.0,1,3.0,6144.781144781145,other,73.0
2690.0,4.0,4.0,0,3.0,7397.769516728625,other,199.0
1174.0,2.0,2.0,1,1.0,6473.594548551959,Harlur,76.0
1350.0,3.0,3.0,0,1.0,4369.62962962963,Old Madras Road,58.99
1870.0,3.0,3.0,1,3.0,9893.048128342247,other,185.0
1072.0,2.0,2.0,0,1.0,2332.089552238806,other,25.0
52272.0,2.0,3.0,1,1.0,267.82981328435875,other,140.0
726.0,2.0,2.0,0,1.0,4269.972451790633,Kengeri,31.0
1345.0,2.0,2.0,1,2.0,7881.0408921933085,other,106.0
1200.0,2.0,2.0,1,2.0,3750.0,Begur Road,45.0
980.0,2.0,2.0,1,0.0,3775.5102040816328,other,37.0
1050.0,2.0,2.0,1,1.0,7333.333333333333,Hormavu,77.0
993.0,2.0,2.0,1,1.0,3998.9929506545823,Uttarahalli,39.71
1300.0,2.0,3.0,1,2.0,4000.0,7th Phase JP Nagar,52.0
1743.0,3.0,3.0,1,2.0,4876.649454962708,other,85.0
1204.0,4.0,4.0,1,1.0,10382.059800664452,Whitefield,125.0
1200.0,2.0,2.0,1,0.0,5583.333333333333,Hormavu,67.0
1480.0,3.0,3.0,1,2.0,6081.081081081081,other,90.0
950.0,2.0,2.0,1,2.0,3421.0526315789475,Sarjapur,32.5
640.0,1.0,1.0,1,0.0,8593.75,other,55.0
972.0,2.0,2.0,0,1.0,4526.748971193416,Electronic City Phase II,44.0
1840.0,3.0,3.0,1,3.0,5326.086956521739,Marathahalli,98.0
1128.0,2.0,2.0,1,1.0,5673.758865248227,Electronic City,64.0
680.0,2.0,2.0,1,0.0,6176.470588235294,other,42.0
2400.0,2.0,2.0,1,1.0,3958.3333333333335,other,95.0
1045.0,2.0,2.0,1,2.0,4019.1387559808613,other,42.0
955.0,2.0,2.0,1,3.0,5607.3298429319375,other,53.55
1360.0,2.0,3.0,1,2.0,3999.264705882353,other,54.39
1150.0,2.0,2.0,1,2.0,5478.260869565217,other,63.0
3450.0,4.0,4.0,0,3.0,8521.739130434782,Hennur Road,294.0
1115.0,2.0,2.0,0,2.0,5100.448430493274,other,56.87
920.0,2.0,2.0,1,2.0,5000.0,Jigani,46.0
1030.0,2.0,2.0,0,1.0,3980.5825242718447,other,41.0
1564.0,3.0,3.0,1,1.0,6457.800511508952,Thanisandra,101.0
1045.0,2.0,2.0,1,1.0,4306.2200956937795,Uttarahalli,45.0
1200.0,4.0,4.0,1,1.0,6916.666666666667,other,83.0
1277.0,2.0,2.0,1,2.0,4306.969459671104,other,55.0
2479.13,3.0,3.0,1,1.0,8672.39717158842,other,215.0
1846.0,3.0,3.0,1,2.0,7583.965330444204,Sarjapur  Road,140.0
1100.0,2.0,2.0,1,0.0,9636.363636363636,other,106.0
1690.0,3.0,3.0,1,2.0,4437.869822485207,other,75.0
1200.0,3.0,2.0,0,0.0,5833.333333333333,Hormavu,70.0
3042.0,4.0,4.0,1,0.0,4306.37738330046,Yelahanka,131.0
1640.0,3.0,3.0,1,3.0,13597.560975609756,Rajaji Nagar,223.0
1068.0,2.0,2.0,0,1.0,3749.9999999999995,other,40.05
1135.0,2.0,2.0,1,2.0,5110.132158590309,Kanakpura Road,58.0
1925.0,3.0,3.0,1,2.0,6233.766233766234,other,120.0
1615.0,3.0,3.0,1,2.0,3715.170278637771,Begur Road,60.0
650.0,1.0,1.0,1,1.0,4000.0,other,26.0
1200.0,9.0,9.0,1,3.0,10000.0,other,120.0
1150.0,2.0,2.0,1,3.0,3652.1739130434785,Kaggadasapura,42.0
930.0,6.0,6.0,1,1.0,14516.129032258064,other,135.0
1410.0,2.0,3.0,0,2.0,3200.0,other,45.12
600.0,2.0,3.0,1,0.0,16666.666666666668,other,100.0
2000.0,3.0,3.0,0,3.0,10350.0,other,207.0
1354.0,3.0,3.0,1,1.0,6646.971935007386,other,90.0
1050.0,2.0,2.0,1,0.0,10476.190476190477,other,110.0
600.0,1.0,1.0,1,1.0,4666.666666666667,other,28.0
1320.0,2.0,4.0,1,1.0,8333.333333333334,Varthur,110.0
1600.0,3.0,3.0,0,2.0,5500.0,Koramangala,88.0
3500.0,6.0,4.0,1,2.0,6428.571428571428,Kanakpura Road,225.0
1000.0,2.0,2.0,1,1.0,3600.0,other,36.0
1130.0,3.0,3.0,1,1.0,3362.83185840708,other,38.0
1238.0,2.0,2.0,1,1.0,5411.954765751211,other,67.0
2204.0,2.0,3.0,1,3.0,13838.47549909256,other,305.0
1200.0,12.0,8.0,1,2.0,9166.666666666666,KR Puram,110.0
1364.0,2.0,3.0,0,3.0,3400.293255131965,other,46.38
900.0,2.0,2.0,1,1.0,5000.0,other,45.0
1745.0,3.0,3.0,1,2.0,5959.885386819485,other,104.0
1200.0,2.0,2.0,1,1.0,4444.166666666667,other,53.33
1020.0,2.0,2.0,1,1.0,4199.019607843137,other,42.83
1650.0,3.0,3.0,0,2.0,7151.515151515152,other,118.0
1550.0,2.0,3.0,1,3.0,4516.129032258064,other,70.0
1440.0,2.0,2.0,1,2.0,4166.666666666667,other,60.0
1329.0,2.0,3.0,1,2.0,3457.486832204665,other,45.95
916.0,2.0,2.0,1,1.0,4585.152838427947,other,42.0
688.0,1.0,1.0,1,2.0,7267.441860465116,Hulimavu,50.0
1358.0,3.0,3.0,1,3.0,3681.8851251840942,other,50.0
1331.0,2.0,2.0,0,1.0,8039.068369646882,Kanakpura Road,107.0
686.0,1.0,1.0,1,1.0,9110.787172011662,Malleshwaram,62.5
1050.0,2.0,2.0,1,2.0,4761.9047619047615,Hoodi,50.0
2106.0,3.0,3.0,1,2.0,5982.9059829059825,other,126.0
1718.0,3.0,3.0,0,2.0,5250.291036088475,other,90.2
1530.0,3.0,3.0,1,2.0,3725.4901960784314,Raja Rajeshwari Nagar,57.0
1206.0,2.0,2.0,1,2.0,4643.449419568822,other,56.0
1075.0,2.0,2.0,1,3.0,4837.209302325581,Hebbal,52.0
1200.0,3.0,3.0,0,1.0,7916.666666666667,Sarjapur  Road,95.0
1936.0,2.0,3.0,0,2.0,2800.103305785124,other,54.21
2172.65,3.0,4.0,1,3.0,5523.208984419948,other,120.0
1100.0,2.0,3.0,1,2.0,6818.181818181818,other,75.0
1260.0,5.0,3.0,1,1.0,14682.539682539682,other,185.0
990.0,12.0,8.0,1,0.0,12121.212121212122,other,120.0
800.0,2.0,3.0,1,1.0,10000.0,other,80.0
1117.0,2.0,2.0,1,3.0,2684.870188003581,Sarjapur  Road,29.99
1685.0,2.0,3.0,1,1.0,6528.189910979228,other,110.0
740.0,2.0,2.0,1,1.0,5000.0,other,37.0
1080.0,4.0,4.0,1,2.0,23148.14814814815,other,250.0
1500.0,2.0,4.0,1,2.0,6200.0,other,93.0
1800.0,3.0,3.0,1,2.0,6388.888888888889,Banashankari,115.0
1700.0,3.0,3.0,1,2.0,7647.058823529412,other,130.0
850.0,2.0,2.0,1,2.0,4462.35294117647,Uttarahalli,37.93
1891.0,3.0,3.0,1,1.0,7350.608143839238,Hennur Road,139.0
1400.0,1.0,2.0,1,1.0,5714.285714285715,Jalahalli,80.0
1172.0,2.0,2.0,1,2.0,6996.587030716723,other,82.0
1400.0,2.0,3.0,0,2.0,2887.8571428571427,Electronic City Phase II,40.43
896.0,2.0,2.0,1,1.0,4882.8125,other,43.75
1180.0,2.0,2.0,0,2.0,5508.474576271186,other,65.0
2460.0,7.0,7.0,1,1.0,14227.642276422765,other,350.0
850.0,2.0,2.0,1,1.0,3882.3529411764707,other,33.0
530.0,1.0,1.0,0,1.0,3396.2264150943397,other,18.0
1550.0,3.0,3.0,0,3.0,7096.774193548387,other,110.0
1699.0,3.0,3.0,0,3.0,5709.240729841083,other,97.0
2025.0,4.0,4.0,0,3.0,5382.716049382716,Bellandur,109.0
500.0,2.0,1.0,0,2.0,2800.0,other,14.0
500.0,1.0,1.0,1,0.0,4000.0,other,20.0
1146.0,2.0,2.0,1,1.0,3359.5113438045373,other,38.5
2475.0,4.0,3.0,1,3.0,13414.141414141413,Malleshwaram,332.0
1455.0,2.0,2.0,1,1.0,9965.635738831616,Haralur Road,145.0
800.0,1.0,2.0,1,0.0,6250.0,other,50.0
765.0,2.0,1.0,1,2.0,3921.5686274509803,other,30.0
1521.0,3.0,3.0,1,1.0,6245.233399079553,other,94.99
1600.0,2.0,3.0,1,2.0,3437.5,other,55.0
3155.0,4.0,3.0,1,2.0,11727.41679873217,other,370.0
2900.0,4.0,3.0,1,2.0,8275.862068965518,other,240.0
1765.0,3.0,3.0,1,3.0,5949.008498583569,other,105.0
1980.0,3.0,3.0,1,2.0,4444.444444444444,Kasavanhalli,88.0
1900.0,3.0,3.0,1,1.0,7105.263157894737,other,135.0
1265.0,2.0,2.0,1,3.0,5533.596837944664,other,70.0
1034.0,2.0,2.0,1,3.0,3868.4719535783365,other,40.0
1012.0,2.0,2.0,1,1.0,5830.0395256917,other,59.0
1070.0,2.0,2.0,1,1.0,5046.728971962617,Electronic City,54.0
3555.0,4.0,4.0,1,1.0,6469.760900140647,other,230.0
1270.0,2.0,3.0,1,2.0,5511.811023622047,other,70.0
585.0,1.0,2.0,1,0.0,11965.811965811965,Yeshwanthpur,70.0
2045.0,4.0,3.0,1,3.0,7530.562347188264,other,154.0
1490.0,2.0,3.0,1,2.0,6577.181208053691,Bellandur,98.0
6150.0,6.0,7.0,1,1.0,13495.934959349594,other,830.0
883.0,2.0,2.0,1,1.0,4530.011325028313,other,40.0
671.0,1.0,1.0,1,1.0,5491.803278688524,Yeshwanthpur,36.85
1156.0,2.0,2.0,1,2.0,2768.166089965398,other,32.0
2017.0,3.0,3.0,1,2.0,6197.322756569162,Haralur Road,125.0
3122.0,6.0,4.0,1,2.0,7527.226137091608,Thigalarapalya,235.0
1635.0,3.0,3.0,0,1.0,3792.0489296636088,Ramagondanahalli,62.0
4400.0,9.0,7.0,1,2.0,2727.2727272727275,other,120.0
1296.0,2.0,2.0,0,1.0,6867.283950617284,Kanakpura Road,89.0
2400.0,4.0,6.0,1,2.0,11666.666666666666,other,280.0
1139.0,2.0,2.0,1,2.0,5443.371378402107,Budigere,62.0
1230.0,3.0,2.0,0,2.0,3821.1382113821137,other,47.0
581.91,2.0,1.0,1,1.0,4296.197006409926,other,25.0
1245.0,2.0,2.0,0,1.0,6930.120481927711,other,86.28
1158.0,2.0,3.0,1,2.0,7340.241796200346,other,85.0
3951.0,4.0,4.0,1,2.0,5568.2105796001015,Marathahalli,220.0
550.0,1.0,2.0,1,1.0,2727.2727272727275,Electronic City,15.0
360.0,1.0,1.0,1,1.0,7222.222222222223,Ramamurthy Nagar,26.0
1350.0,3.0,3.0,1,1.0,4074.074074074074,Electronics City Phase 1,55.0
1670.0,3.0,3.0,1,2.0,7185.62874251497,other,120.0
1600.0,2.0,3.0,1,2.0,4062.5,Akshaya Nagar,65.0
1307.0,2.0,2.0,1,2.0,3947.972456006121,other,51.6
1050.0,2.0,3.0,1,1.0,5428.571428571428,7th Phase JP Nagar,57.0
1703.0,3.0,3.0,1,2.0,5930.710510863182,Hennur Road,101.0
1210.0,2.0,3.0,1,1.0,4793.388429752066,other,58.0
1025.0,2.0,2.0,0,1.0,2887.8048780487807,Electronic City,29.6
1140.0,2.0,2.0,1,2.0,3771.9298245614036,Haralur Road,43.0
1343.0,2.0,3.0,1,2.0,4200.297840655249,7th Phase JP Nagar,56.41
1560.0,3.0,3.0,1,2.0,5448.717948717948,other,85.0
925.0,2.0,2.0,0,2.0,5513.513513513513,other,51.0
1420.0,2.0,3.0,1,2.0,5281.69014084507,Kanakpura Road,75.0
1415.0,2.0,2.0,1,3.0,7773.851590106007,other,110.0
1210.0,2.0,2.0,1,2.0,4958.677685950413,other,60.0
1852.0,3.0,3.0,1,2.0,8639.308855291576,Yeshwanthpur,160.0
1250.0,3.0,3.0,1,2.0,4000.0,other,50.0
1100.0,2.0,2.0,0,1.0,5909.090909090909,other,65.0
1150.0,2.0,2.0,1,1.0,3500.0,other,40.25
1100.0,2.0,2.0,0,1.0,4850.0,Jakkur,53.35
1350.0,1.0,2.0,1,0.0,7407.407407407408,other,100.0
1546.0,3.0,3.0,1,2.0,6403.622250970246,Panathur,99.0
1424.0,2.0,2.0,1,2.0,6320.224719101124,other,90.0
1398.0,3.0,3.0,1,1.0,4864.0915593705295,Bellandur,68.0
1650.0,3.0,3.0,1,2.0,12121.212121212122,other,200.0
1200.0,4.0,4.0,1,0.0,10000.0,other,120.0
1476.0,3.0,3.0,1,2.0,7113.821138211382,other,105.0
500.0,2.0,2.0,1,1.0,14000.0,other,70.0
1322.0,2.0,3.0,0,2.0,4449.3192133131615,other,58.82
432.0,2.0,2.0,1,1.0,9259.25925925926,other,40.0
1100.0,2.0,2.0,1,2.0,5000.0,other,55.0
4750.0,5.0,4.0,1,2.0,12631.578947368422,other,600.0
1285.0,2.0,3.0,1,2.0,5291.828793774319,Sarjapur,68.0
1150.0,2.0,2.0,1,2.0,6956.521739130435,other,80.0
1430.0,2.0,3.0,1,2.0,3916.083916083916,Thanisandra,56.0
1350.0,2.0,3.0,1,2.0,4592.592592592592,Marathahalli,62.0
1350.0,3.0,3.0,1,3.0,14444.444444444445,other,195.0
1185.0,2.0,2.0,1,2.0,5485.232067510548,other,65.0
1760.0,3.0,3.0,1,2.0,3806.818181818182,Bannerghatta Road,67.0
2400.0,5.0,4.0,1,2.0,14583.333333333334,other,350.0
900.0,2.0,2.0,0,1.0,4555.555555555556,Kanakpura Road,41.0
1297.0,2.0,2.0,0,1.0,8095.605242868157,Kanakpura Road,105.0
1840.0,3.0,3.0,1,2.0,8423.91304347826,other,155.0
950.0,2.0,2.0,1,1.0,5346.315789473684,Ramamurthy Nagar,50.79
1200.0,4.0,5.0,1,1.0,5833.333333333333,other,70.0
950.0,2.0,2.0,1,1.0,5473.684210526316,other,52.0
1277.5,2.0,2.0,1,0.0,7500.1956947162425,Yeshwanthpur,95.815
1571.0,3.0,3.0,0,2.0,5665.1814131126675,Electronic City,89.0
1031.0,2.0,2.0,1,1.0,5334.62657613967,Electronic City Phase II,55.0
1485.0,2.0,2.0,0,1.0,6060.606060606061,Whitefield,90.0
1109.0,2.0,2.0,0,1.0,5410.279531109108,other,60.0
2200.0,3.0,3.0,1,2.0,8181.818181818182,Koramangala,180.0
950.0,1.0,1.0,0,1.0,5263.1578947368425,Whitefield,50.0
1200.0,2.0,3.0,1,0.0,12500.0,other,150.0
1161.0,2.0,2.0,0,1.0,4750.215331610681,Hosa Road,55.15
2350.0,3.0,3.0,1,3.0,12765.95744680851,other,300.0
1003.0,2.0,2.0,0,1.0,4047.8564307078764,Electronic City Phase II,40.6
1350.0,2.0,2.0,1,1.0,13703.703703703704,other,185.0
1080.0,2.0,2.0,0,2.0,3425.925925925926,other,37.0
1255.0,2.0,2.0,1,2.0,5816.733067729084,Hulimavu,73.0
1250.0,2.0,2.0,1,0.0,4800.0,other,60.0
1700.0,4.0,4.0,1,1.0,8941.176470588236,other,152.0
1200.0,2.0,3.0,1,0.0,5500.0,Ramamurthy Nagar,66.0
824.0,2.0,2.0,1,0.0,7281.553398058252,other,60.0
1875.0,3.0,3.0,1,1.0,8906.666666666666,other,167.0
1320.0,2.0,3.0,0,1.0,2887.8787878787875,other,38.12
9600.0,5.0,5.0,1,2.0,5729.166666666667,Kothanur,550.0
1330.0,2.0,3.0,1,1.0,3533.8345864661655,Uttarahalli,47.0
1220.0,3.0,3.0,1,2.0,4590.163934426229,other,56.0
1111.0,3.0,3.0,0,1.0,4500.450045004501,Electronic City,50.0
1197.0,2.0,2.0,1,1.0,4000.0,other,47.88
2519.0,5.0,4.0,1,2.0,7344.184200079397,Marathahalli,185.0
1340.0,2.0,3.0,0,1.0,7462.686567164179,other,100.0
1450.0,3.0,4.0,1,3.0,9103.448275862069,Old Madras Road,132.0
1837.0,3.0,3.0,0,3.0,7893.304300489929,Hoodi,145.0
1200.0,4.0,4.0,1,2.0,20416.666666666668,Haralur Road,245.0
1238.0,2.0,2.0,1,3.0,4442.64943457189,other,55.0
1405.0,2.0,3.0,1,2.0,4200.0,7th Phase JP Nagar,59.01
1690.0,3.0,4.0,1,2.0,4733.7278106508875,other,80.0
1620.0,2.0,3.0,1,1.0,6790.123456790124,other,110.0
1673.0,3.0,3.0,1,2.0,6873.879258816497,Kanakpura Road,115.0
1090.0,2.0,2.0,1,0.0,5321.100917431193,other,58.0
1112.0,2.0,2.0,1,2.0,3597.122302158273,Varthur,40.0
1385.0,2.0,3.0,1,2.0,4812.274368231047,Marathahalli,66.65
545.0,1.0,2.0,1,1.0,4954.128440366972,Electronic City Phase II,27.0
985.0,2.0,2.0,1,1.0,5888.324873096447,other,58.0
825.0,1.0,1.0,0,0.0,4398.787878787879,Kanakpura Road,36.29
1080.0,2.0,2.0,1,1.0,3499.9999999999995,Kanakpura Road,37.8
1430.0,2.0,2.0,0,1.0,6819.580419580419,Hosa Road,97.52
1050.0,2.0,2.0,1,2.0,4095.2380952380954,other,43.0
2000.0,4.0,4.0,1,1.0,6950.0,other,139.0
4800.0,4.0,4.0,1,3.0,3958.3333333333335,other,190.0
1533.0,3.0,3.0,1,2.0,7501.630789302022,other,115.0
2800.0,3.0,4.0,1,2.0,17857.14285714286,other,500.0
2610.0,3.0,3.0,1,2.0,15287.356321839081,Malleshwaram,399.0
1750.0,3.0,3.0,1,2.0,8571.42857142857,other,150.0
1200.0,2.0,3.0,1,0.0,5500.0,TC Palaya,66.0
1352.0,2.0,2.0,1,2.0,6471.89349112426,other,87.5
1754.0,3.0,3.0,1,2.0,7126.567844925884,Harlur,125.0
1560.0,3.0,3.0,1,2.0,5448.717948717948,other,85.0
3012.0,6.0,4.0,0,2.0,8897.742363877822,other,268.0
3584.0,4.0,4.0,1,2.0,5552.455357142857,Whitefield,199.0
1470.0,2.0,3.0,1,1.0,6122.448979591837,other,90.0
1035.0,2.0,2.0,1,1.0,4347.826086956522,other,45.0
2400.0,5.0,4.0,1,2.0,13708.333333333334,Whitefield,329.0
1160.0,2.0,2.0,1,1.0,4482.758620689655,other,52.0
1100.0,2.0,2.0,1,2.0,4727.272727272727,Jakkur,52.0
1170.0,2.0,2.0,1,2.0,3247.863247863248,other,38.0
595.0,1.0,1.0,0,1.0,5349.579831932773,Bannerghatta Road,31.83
1650.0,3.0,3.0,1,2.0,6666.666666666667,HSR Layout,110.0
1875.0,2.0,3.0,1,3.0,12533.333333333334,other,235.0
800.0,4.0,4.0,1,1.0,10000.0,other,80.0
1375.0,2.0,3.0,1,3.0,3495.2727272727275,other,48.06
1235.0,2.0,2.0,0,1.0,3789.4736842105262,Ramagondanahalli,46.8
750.0,1.0,1.0,1,2.0,3333.3333333333335,other,25.0
1400.0,3.0,3.0,1,1.0,8214.285714285714,7th Phase JP Nagar,115.0
1270.0,2.0,3.0,1,2.0,3999.212598425197,other,50.79
1105.0,2.0,2.0,0,1.0,4615.384615384615,Bannerghatta Road,51.0
1375.0,2.0,3.0,1,3.0,6181.818181818182,other,85.0
2168.0,4.0,4.0,1,2.0,4381.918819188192,other,95.0
1200.0,8.0,8.0,1,3.0,7500.0,other,90.0
1065.0,2.0,2.0,1,1.0,3834.7417840375592,Yelahanka,40.84
3800.0,3.0,3.0,1,0.0,15263.157894736842,other,580.0
3125.0,9.0,9.0,1,2.0,11200.0,Raja Rajeshwari Nagar,350.0
825.0,1.0,1.0,1,1.0,5454.545454545455,Whitefield,45.0
1095.0,2.0,2.0,1,0.0,3652.9680365296804,other,40.0
720.0,3.0,3.0,1,3.0,9027.777777777777,other,65.0
1440.0,2.0,3.0,0,2.0,4189.583333333333,other,60.33
870.0,2.0,2.0,1,1.0,4540.229885057472,Electronic City,39.5
1195.0,2.0,2.0,1,1.0,7029.28870292887,Panathur,84.0
1200.0,2.0,2.0,1,1.0,4125.0,other,49.5
1530.0,3.0,3.0,1,3.0,4000.0,Raja Rajeshwari Nagar,61.2
1708.0,2.0,3.0,0,1.0,5298.594847775175,other,90.5
975.0,2.0,2.0,1,1.0,4410.25641025641,other,43.0
750.0,2.0,2.0,1,1.0,3333.3333333333335,KR Puram,25.0
1200.0,8.0,8.0,1,2.0,15833.333333333334,other,190.0
1920.0,3.0,3.0,0,2.0,6770.833333333333,other,130.0
1200.0,5.0,6.0,1,2.0,20000.0,Nagarbhavi,240.0
1183.0,2.0,2.0,0,1.0,4950.126796280642,Thanisandra,58.56
1140.0,4.0,4.0,1,1.0,7894.736842105263,Kothanur,90.0
1550.0,2.0,3.0,1,2.0,4193.548387096775,other,65.0
1110.0,2.0,2.0,1,3.0,4774.774774774774,Kaggadasapura,53.0
1500.0,10.0,8.0,1,3.0,11000.0,other,165.0
1105.0,2.0,2.0,1,1.0,3499.547511312217,Kaggadasapura,38.67
1800.0,3.0,3.0,1,2.0,3777.777777777778,other,68.0
2800.0,4.0,5.0,1,2.0,7142.857142857143,other,200.0
1000.0,2.0,2.0,0,2.0,2990.0,other,29.9
1190.0,2.0,2.0,1,2.0,5714.285714285715,other,68.0
1350.0,4.0,4.0,1,1.0,14814.814814814816,other,200.0
3067.0,4.0,4.0,0,2.0,7499.184871209651,Hebbal,230.0
1929.0,4.0,3.0,0,1.0,5339.554173146708,Sarjapur  Road,103.0
1525.0,3.0,3.0,1,1.0,6557.377049180328,Ramamurthy Nagar,100.0
1775.0,3.0,3.0,1,3.0,6197.183098591549,other,110.0
1125.0,2.0,2.0,1,1.0,5600.0,Banashankari,63.0
900.0,2.0,2.0,1,2.0,4666.666666666667,other,42.0
1155.0,2.0,2.0,0,1.0,5021.645021645022,Sarjapur  Road,58.0
1200.0,4.0,4.0,1,0.0,6250.0,Hulimavu,75.0
1268.0,2.0,2.0,1,1.0,5757.097791798107,other,73.0
1500.0,3.0,3.0,1,2.0,5866.666666666667,other,88.0
630.0,1.0,1.0,0,1.0,7460.31746031746,Electronic City,47.0
1525.0,3.0,3.0,1,2.0,4262.295081967213,other,65.0
1060.0,2.0,2.0,1,2.0,4528.301886792453,Kaggadasapura,48.0
1687.0,3.0,3.0,1,3.0,7528.156490812093,other,127.0
1847.0,3.0,3.0,1,2.0,6659.447753113156,Thanisandra,123.0
1410.0,2.0,3.0,1,3.0,3758.8652482269504,Begur Road,53.0
1075.0,2.0,2.0,1,1.0,3999.0697674418607,7th Phase JP Nagar,42.99
3526.0,4.0,4.0,1,2.0,13953.488372093023,Rajaji Nagar,492.0
3000.0,3.0,3.0,1,0.0,11266.666666666666,other,338.0
1500.0,2.0,3.0,0,1.0,9533.333333333334,other,143.0
1010.0,2.0,2.0,1,2.0,4554.455445544554,other,46.0
1875.0,3.0,3.0,0,3.0,5866.666666666667,Haralur Road,110.0
1200.0,6.0,5.0,1,2.0,11416.666666666666,other,137.0
983.0,2.0,2.0,0,1.0,5147.5076297049845,Kanakpura Road,50.6
1101.0,2.0,2.0,1,2.0,5903.723887375114,other,65.0
1140.0,2.0,2.0,1,1.0,6666.666666666667,other,76.0
1215.0,2.0,2.0,1,2.0,9053.497942386832,Sarjapur  Road,110.0
1007.0,2.0,2.0,1,3.0,4170.8043694141015,other,42.0
2039.0,3.0,3.0,1,2.0,8239.333006375675,Bellandur,168.0
1020.0,3.0,3.0,1,2.0,10784.313725490196,other,110.0
1198.0,2.0,2.0,1,1.0,7011.686143572621,other,84.0
4000.0,4.0,4.0,1,1.0,13000.0,other,520.0
1470.0,4.0,4.0,1,2.0,2346.938775510204,other,34.5
1370.0,2.0,2.0,1,2.0,5474.4525547445255,other,75.0
1316.0,2.0,2.0,1,3.0,4217.325227963526,other,55.5
1350.0,3.0,3.0,1,1.0,4111.111111111111,Kaggadasapura,55.5
1050.0,2.0,2.0,0,1.0,4095.2380952380954,other,43.0
921.0,2.0,2.0,1,1.0,3691.6395222584147,Electronic City,34.0
1010.0,2.0,2.0,1,1.0,4878.217821782178,other,49.27
1015.0,2.0,2.0,0,1.0,4236.453201970443,KR Puram,43.0
1200.0,2.0,3.0,1,0.0,5541.666666666667,TC Palaya,66.5
1179.0,2.0,2.0,1,1.0,6361.323155216285,other,75.0
1850.0,4.0,4.0,1,2.0,4648.648648648648,other,86.0
870.0,2.0,2.0,1,1.0,2758.6206896551726,other,24.0
1605.0,3.0,3.0,1,2.0,5295.95015576324,Bellandur,85.0
2800.0,4.0,4.0,1,2.0,3178.5714285714284,other,89.0
2475.0,4.0,3.0,1,3.0,12929.29292929293,Malleshwaram,320.0
3000.0,2.0,2.0,1,0.0,17000.0,other,510.0
2400.0,7.0,6.0,1,2.0,4583.333333333333,other,110.0
1000.0,1.0,2.0,1,1.0,5500.0,other,55.0
1200.0,2.0,2.0,1,0.0,6666.666666666667,Ramamurthy Nagar,80.0
1200.0,2.0,2.0,1,2.0,10416.666666666666,other,125.0
1200.0,2.0,2.0,0,1.0,5500.0,other,66.0
1200.0,2.0,2.0,1,2.0,4166.666666666667,other,50.0
1255.0,2.0,2.0,1,1.0,4581.673306772908,Hennur,57.5
1085.0,2.0,2.0,1,2.0,2800.0,other,30.38
1592.0,3.0,3.0,0,2.0,7851.75879396985,Kanakpura Road,125.0
1313.0,2.0,2.0,0,1.0,4437.928408225438,other,58.27
1934.0,3.0,3.0,0,2.0,7755.946225439504,other,150.0
1200.0,2.0,2.0,1,1.0,4125.0,Harlur,49.5
3600.0,6.0,6.0,1,2.0,3333.3333333333335,Uttarahalli,120.0
